ensembl	log2FC
ENSG00000213171.3	6.41138576353787
ENSG00000143365.20	8.43549697688081
ENSG00000303697.1	3.59041142124414
ENSG00000196407.12	7.33947792880184
ENSG00000159445.13	0.978414335904585
ENSG00000285651.1	7.36411062889217
ENSG00000294771.1	7.03207897959527
ENSG00000294792.1	4.88107153942756
ENSG00000286581.2	7.29247493314785
ENSG00000294841.1	6.6131431582927
ENSG00000223810.2	7.2929035187411
ENSG00000197747.9	0.895836044295123
ENSG00000298988.1	4.74652812176416
ENSG00000163191.6	0.608268259303254
ENSG00000159450.13	0.660230765513231
ENSG00000169509.6	6.06284677722974
ENSG00000197956.10	0.799296715356551
ENSG00000196154.12	1.31727385655492
